PlayerID	PlayerName	Type	Reason	TeamAPI	Team	TeamID	FixtureID	FixtureDate
152849	M. van de Ven	Missing Fixture	Thigh Injury	Tottenham	Tottenham	47	1208211	2024-12-29T15:00:00+00:00
385726	E. Gonzalez	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208211	2024-12-29T15:00:00+00:00
7722	S. Kalajdzic	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208211	2024-12-29T15:00:00+00:00
195717	Y. Mosquera	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208211	2024-12-29T15:00:00+00:00
2056	P. Sarabia	Missing Fixture	Calf Injury	Wolves	Wolves	39	1208211	2024-12-29T15:00:00+00:00
157912	B. Traore	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208211	2024-12-29T15:00:00+00:00
18947	M. Lemina	Questionable	Muscle Injury	Wolves	Wolves	39	1208211	2024-12-29T15:00:00+00:00
18819	M. Antonio	Missing Fixture	Inactive	West Ham	West Ham	48	1208212	2024-12-29T17:15:00+00:00
2997	L. Fabianski	Missing Fixture	Head Injury	West Ham	West Ham	48	1208212	2024-12-29T17:15:00+00:00
2476	G. Rodriguez	Missing Fixture	Yellow Cards	West Ham	West Ham	48	1208212	2024-12-29T17:15:00+00:00
1243	T. Soucek	Missing Fixture	Yellow Cards	West Ham	West Ham	48	1208212	2024-12-29T17:15:00+00:00
180317	C. Bradley	Missing Fixture	Muscle Injury	Liverpool	Liverpool	40	1208212	2024-12-29T17:15:00+00:00
30410	F. Chiesa	Missing Fixture	Inactive	Liverpool	Liverpool	40	1208212	2024-12-29T17:15:00+00:00
1145	I. Konate	Missing Fixture	Knee Injury	Liverpool	Liverpool	40	1208212	2024-12-29T17:15:00+00:00
1096	D. Szoboszlai	Missing Fixture	Yellow Cards	Liverpool	Liverpool	40	1208212	2024-12-29T17:15:00+00:00
19298	M. Cash	Missing Fixture	Yellow Cards	Aston Villa	Aston Villa	66	1208203	2024-12-30T19:45:00+00:00
13489	J. Duran	Missing Fixture	Red Card	Aston Villa	Aston Villa	66	1208203	2024-12-30T19:45:00+00:00
129643	E. Ferguson	Missing Fixture	Knock	Brighton	Brighton	51	1208203	2024-12-30T19:45:00+00:00
296	J. Milner	Missing Fixture	Thigh Injury	Brighton	Brighton	51	1208203	2024-12-30T19:45:00+00:00
1469	D. Welbeck	Missing Fixture	Ankle Injury	Brighton	Brighton	51	1208203	2024-12-30T19:45:00+00:00
305730	J. Hinshelwood	Questionable	Knee Injury	Brighton	Brighton	51	1208203	2024-12-30T19:45:00+00:00
1361	F. Kadioglu	Questionable	Toe Injury	Brighton	Brighton	51	1208203	2024-12-30T19:45:00+00:00
19265	A. Webster	Questionable	Muscle Injury	Brighton	Brighton	51	1208203	2024-12-30T19:45:00+00:00
20167	J. Donacien	Missing Fixture	Ankle Injury	Ipswich	Ipswich	57	1208208	2024-12-30T19:45:00+00:00
8794	G. Hirst	Missing Fixture	Knee Injury	Ipswich	Ipswich	57	1208208	2024-12-30T19:45:00+00:00
19365	C. Ogbene	Missing Fixture	Calf Injury	Ipswich	Ipswich	57	1208208	2024-12-30T19:45:00+00:00
19182	A. Tuanzebe	Missing Fixture	Hamstring Injury	Ipswich	Ipswich	57	1208208	2024-12-30T19:45:00+00:00
2752	M. Luongo	Questionable	Illness	Ipswich	Ipswich	57	1208208	2024-12-30T19:45:00+00:00
95	B. Badiashile	Missing Fixture	Injury	Chelsea	Chelsea	49	1208208	2024-12-30T19:45:00+00:00
22094	W. Fofana	Missing Fixture	Muscle Injury	Chelsea	Chelsea	49	1208208	2024-12-30T19:45:00+00:00
329347	O. Kellyman	Missing Fixture	Muscle Injury	Chelsea	Chelsea	49	1208208	2024-12-30T19:45:00+00:00
63577	M. Mudryk	Missing Fixture	Suspended	Chelsea	Chelsea	49	1208208	2024-12-30T19:45:00+00:00
138935	C. Chukwuemeka	Questionable	Illness	Chelsea	Chelsea	49	1208208	2024-12-30T19:45:00+00:00
148099	K. Dewsbury-Hall	Questionable	Knock	Chelsea	Chelsea	49	1208208	2024-12-30T19:45:00+00:00
282125	R. Lavia	Questionable	Muscle Injury	Chelsea	Chelsea	49	1208208	2024-12-30T19:45:00+00:00
1485	B. Fernandes	Missing Fixture	Red Card	Manchester United	Man United	33	1208210	2024-12-30T20:00:00+00:00
889	V. Lindelof	Missing Fixture	Injury	Manchester United	Man United	33	1208210	2024-12-30T20:00:00+00:00
19220	M. Mount	Missing Fixture	Leg Injury	Manchester United	Man United	33	1208210	2024-12-30T20:00:00+00:00
891	L. Shaw	Missing Fixture	Calf Injury	Manchester United	Man United	33	1208210	2024-12-30T20:00:00+00:00
51494	M. Ugarte	Missing Fixture	Yellow Cards	Manchester United	Man United	33	1208210	2024-12-30T20:00:00+00:00
2855	E. Krafth	Missing Fixture	Shoulder Injury	Newcastle	Newcastle	34	1208210	2024-12-30T20:00:00+00:00
18894	J. Lascelles	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208210	2024-12-30T20:00:00+00:00
18911	N. Pope	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208210	2024-12-30T20:00:00+00:00
2939	C. Wilson	Missing Fixture	Thigh Injury	Newcastle	Newcastle	34	1208210	2024-12-30T20:00:00+00:00
38734	S. Botman	Questionable	Injury	Newcastle	Newcastle	34	1208210	2024-12-30T20:00:00+00:00
1119	K. Ajer	Missing Fixture	Ankle Injury	Brentford	Brentford	55	1208204	2025-01-01T17:30:00+00:00
19362	J. Dasilva	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208204	2025-01-01T17:30:00+00:00
19346	R. Henry	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208204	2025-01-01T17:30:00+00:00
44871	A. Hickey	Missing Fixture	Thigh Injury	Brentford	Brentford	55	1208204	2025-01-01T17:30:00+00:00
18917	B. Mee	Missing Fixture	Injury	Brentford	Brentford	55	1208204	2025-01-01T17:30:00+00:00
19789	E. Pinnock	Missing Fixture	Thigh Injury	Brentford	Brentford	55	1208204	2025-01-01T17:30:00+00:00
196156	I. Thiago	Questionable	Knock	Brentford	Brentford	55	1208204	2025-01-01T17:30:00+00:00
1460	B. Saka	Missing Fixture	Thigh Injury	Arsenal	Arsenal	42	1208204	2025-01-01T17:30:00+00:00
645	R. Sterling	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208204	2025-01-01T17:30:00+00:00
2597	T. Tomiyasu	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208204	2025-01-01T17:30:00+00:00
19959	B. White	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208204	2025-01-01T17:30:00+00:00
863	R. Bentancur	Missing Fixture	Yellow Cards	Tottenham	Tottenham	47	1208221	2025-01-04T12:30:00+00:00
164	B. Davies	Missing Fixture	Thigh Injury	Tottenham	Tottenham	47	1208221	2025-01-04T12:30:00+00:00
380690	M. Moore	Missing Fixture	Illness	Tottenham	Tottenham	47	1208221	2025-01-04T12:30:00+00:00
336564	W. Odobert	Missing Fixture	Thigh Injury	Tottenham	Tottenham	47	1208221	2025-01-04T12:30:00+00:00
2413	Richarlison	Missing Fixture	Thigh Injury	Tottenham	Tottenham	47	1208221	2025-01-04T12:30:00+00:00
30776	C. Romero	Missing Fixture	Thigh Injury	Tottenham	Tottenham	47	1208221	2025-01-04T12:30:00+00:00
204039	D. Udogie	Missing Fixture	Thigh Injury	Tottenham	Tottenham	47	1208221	2025-01-04T12:30:00+00:00
31354	G. Vicario	Missing Fixture	Broken ankle	Tottenham	Tottenham	47	1208221	2025-01-04T12:30:00+00:00
152849	M. van de Ven	Missing Fixture	Thigh Injury	Tottenham	Tottenham	47	1208221	2025-01-04T12:30:00+00:00
18932	F. Forster	Questionable	Health problems	Tottenham	Tottenham	47	1208221	2025-01-04T12:30:00+00:00
2855	E. Krafth	Missing Fixture	Shoulder Injury	Newcastle	Newcastle	34	1208221	2025-01-04T12:30:00+00:00
18894	J. Lascelles	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208221	2025-01-04T12:30:00+00:00
18911	N. Pope	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208221	2025-01-04T12:30:00+00:00
2806	F. Schar	Missing Fixture	Yellow Cards	Newcastle	Newcastle	34	1208221	2025-01-04T12:30:00+00:00
2939	C. Wilson	Missing Fixture	Thigh Injury	Newcastle	Newcastle	34	1208221	2025-01-04T12:30:00+00:00
21090	Diego Carlos	Missing Fixture	Ankle Injury	Aston Villa	Aston Villa	66	1208214	2025-01-04T15:00:00+00:00
13489	J. Duran	Missing Fixture	Red Card	Aston Villa	Aston Villa	66	1208214	2025-01-04T15:00:00+00:00
138931	J. Philogene	Missing Fixture	Knock	Aston Villa	Aston Villa	66	1208214	2025-01-04T15:00:00+00:00
19170	M. Rogers	Missing Fixture	Yellow Cards	Aston Villa	Aston Villa	66	1208214	2025-01-04T15:00:00+00:00
46815	P. Torres	Missing Fixture	Foot Injury	Aston Villa	Aston Villa	66	1208214	2025-01-04T15:00:00+00:00
303467	I. Fatawu	Missing Fixture	Knee Injury	Leicester	Leicester	46	1208214	2025-01-04T15:00:00+00:00
15870	M. Hermansen	Missing Fixture	Muscle Injury	Leicester	Leicester	46	1208214	2025-01-04T15:00:00+00:00
283290	K. McAteer	Missing Fixture	Knock	Leicester	Leicester	46	1208214	2025-01-04T15:00:00+00:00
18786	W. Ndidi	Missing Fixture	Thigh Injury	Leicester	Leicester	46	1208214	2025-01-04T15:00:00+00:00
405905	N. Opoku	Missing Fixture	Broken Leg	Leicester	Leicester	46	1208214	2025-01-04T15:00:00+00:00
18771	R. Pereira	Missing Fixture	Thigh Injury	Leicester	Leicester	46	1208214	2025-01-04T15:00:00+00:00
51051	J. Araujo	Missing Fixture	Thigh Injury	Bournemouth	Bournemouth	35	1208213	2025-01-04T15:00:00+00:00
304853	A. Scott	Missing Fixture	Knee Injury	Bournemouth	Bournemouth	35	1208213	2025-01-04T15:00:00+00:00
6610	M. Senesi	Missing Fixture	Thigh Injury	Bournemouth	Bournemouth	35	1208213	2025-01-04T15:00:00+00:00
37161	L. Sinisterra	Missing Fixture	Thigh Injury	Bournemouth	Bournemouth	35	1208213	2025-01-04T15:00:00+00:00
18869	A. Smith	Missing Fixture	Leg Injury	Bournemouth	Bournemouth	35	1208213	2025-01-04T15:00:00+00:00
19245	M. Tavernier	Missing Fixture	Thigh Injury	Bournemouth	Bournemouth	35	1208213	2025-01-04T15:00:00+00:00
18758	S. Coleman	Missing Fixture	Calf Injury	Everton	Everton	45	1208213	2025-01-04T15:00:00+00:00
895	J. Garner	Missing Fixture	Lower Back Injury	Everton	Everton	45	1208213	2025-01-04T15:00:00+00:00
284500	T. Iroegbunam	Missing Fixture	Ankle Injury	Everton	Everton	45	1208213	2025-01-04T15:00:00+00:00
18929	D. McNeil	Missing Fixture	Knee Injury	Everton	Everton	45	1208213	2025-01-04T15:00:00+00:00
19720	T. Chalobah	Missing Fixture	Loan agreement	Crystal Palace	Crystal Palace	52	1208216	2025-01-04T15:00:00+00:00
1440	R. Holding	Missing Fixture	Coach's decision	Crystal Palace	Crystal Palace	52	1208216	2025-01-04T15:00:00+00:00
18806	W. Hughes	Missing Fixture	Ankle Injury	Crystal Palace	Crystal Palace	52	1208216	2025-01-04T15:00:00+00:00
311157	Matheus Franca	Missing Fixture	Muscle Injury	Crystal Palace	Crystal Palace	52	1208216	2025-01-04T15:00:00+00:00
288102	A. Wharton	Missing Fixture	Groin Injury	Crystal Palace	Crystal Palace	52	1208216	2025-01-04T15:00:00+00:00
95	B. Badiashile	Missing Fixture	Thigh Injury	Chelsea	Chelsea	49	1208216	2025-01-04T15:00:00+00:00
148099	K. Dewsbury-Hall	Missing Fixture	Knock	Chelsea	Chelsea	49	1208216	2025-01-04T15:00:00+00:00
22094	W. Fofana	Missing Fixture	Muscle Injury	Chelsea	Chelsea	49	1208216	2025-01-04T15:00:00+00:00
329347	O. Kellyman	Missing Fixture	Muscle Injury	Chelsea	Chelsea	49	1208216	2025-01-04T15:00:00+00:00
63577	M. Mudryk	Missing Fixture	Suspended	Chelsea	Chelsea	49	1208216	2025-01-04T15:00:00+00:00
138935	C. Chukwuemeka	Questionable	Illness	Chelsea	Chelsea	49	1208216	2025-01-04T15:00:00+00:00
282125	R. Lavia	Questionable	Muscle Injury	Chelsea	Chelsea	49	1208216	2025-01-04T15:00:00+00:00
278133	O. Bobb	Missing Fixture	Leg Injury	Manchester City	Man City	50	1208219	2025-01-04T15:00:00+00:00
567	R. Dias	Missing Fixture	Muscle Injury	Manchester City	Man City	50	1208219	2025-01-04T15:00:00+00:00
44	Rodri	Missing Fixture	Knee Injury	Manchester City	Man City	50	1208219	2025-01-04T15:00:00+00:00
626	J. Stones	Missing Fixture	Ankle Injury	Manchester City	Man City	50	1208219	2025-01-04T15:00:00+00:00
617	Ederson	Questionable	Injury	Manchester City	Man City	50	1208219	2025-01-04T15:00:00+00:00
18819	M. Antonio	Missing Fixture	Inactive	West Ham	West Ham	48	1208219	2025-01-04T15:00:00+00:00
19428	J. Bowen	Missing Fixture	Broken Leg	West Ham	West Ham	48	1208219	2025-01-04T15:00:00+00:00
2997	L. Fabianski	Missing Fixture	Head Injury	West Ham	West Ham	48	1208219	2025-01-04T15:00:00+00:00
105971	G. Bazunu	Missing Fixture	Achilles Tendon Injury	Southampton	Southampton	41	1208220	2025-01-04T15:00:00+00:00
336585	M. Fernandes	Missing Fixture	Yellow Cards	Southampton	Southampton	41	1208220	2025-01-04T15:00:00+00:00
18940	J. Stephens	Missing Fixture	Knock	Southampton	Southampton	41	1208220	2025-01-04T15:00:00+00:00
45078	R. Stewart	Missing Fixture	Thigh Injury	Southampton	Southampton	41	1208220	2025-01-04T15:00:00+00:00
19733	F. Downes	Questionable	Thigh Injury	Southampton	Southampton	41	1208220	2025-01-04T15:00:00+00:00
130421	W. Smallbone	Questionable	Thigh Injury	Southampton	Southampton	41	1208220	2025-01-04T15:00:00+00:00
1119	K. Ajer	Missing Fixture	Ankle Injury	Brentford	Brentford	55	1208220	2025-01-04T15:00:00+00:00
153066	F. Carvalho	Missing Fixture	Groin Injury	Brentford	Brentford	55	1208220	2025-01-04T15:00:00+00:00
19362	J. Dasilva	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208220	2025-01-04T15:00:00+00:00
19346	R. Henry	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208220	2025-01-04T15:00:00+00:00
44871	A. Hickey	Missing Fixture	Hamstring Injury	Brentford	Brentford	55	1208220	2025-01-04T15:00:00+00:00
18917	B. Mee	Missing Fixture	Injury	Brentford	Brentford	55	1208220	2025-01-04T15:00:00+00:00
19789	E. Pinnock	Missing Fixture	Thigh Injury	Brentford	Brentford	55	1208220	2025-01-04T15:00:00+00:00
196156	I. Thiago	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208220	2025-01-04T15:00:00+00:00
129643	E. Ferguson	Missing Fixture	Ankle Injury	Brighton	Brighton	51	1208215	2025-01-04T17:30:00+00:00
278370	D. Gomez	Missing Fixture	Inactive	Brighton	Brighton	51	1208215	2025-01-04T17:30:00+00:00
305730	J. Hinshelwood	Missing Fixture	Knee Injury	Brighton	Brighton	51	1208215	2025-01-04T17:30:00+00:00
1361	F. Kadioglu	Missing Fixture	Toe Injury	Brighton	Brighton	51	1208215	2025-01-04T17:30:00+00:00
296	J. Milner	Missing Fixture	Thigh Injury	Brighton	Brighton	51	1208215	2025-01-04T17:30:00+00:00
1469	D. Welbeck	Missing Fixture	Ankle Injury	Brighton	Brighton	51	1208215	2025-01-04T17:30:00+00:00
92993	M. Wieffer	Missing Fixture	Thigh Injury	Brighton	Brighton	51	1208215	2025-01-04T17:30:00+00:00
1460	B. Saka	Missing Fixture	Thigh Injury	Arsenal	Arsenal	42	1208215	2025-01-04T17:30:00+00:00
645	R. Sterling	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208215	2025-01-04T17:30:00+00:00
38746	J. Timber	Missing Fixture	Yellow Cards	Arsenal	Arsenal	42	1208215	2025-01-04T17:30:00+00:00
2597	T. Tomiyasu	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208215	2025-01-04T17:30:00+00:00
19959	B. White	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208215	2025-01-04T17:30:00+00:00
1934	S. Berge	Missing Fixture	Ankle Injury	Fulham	Fulham	36	1208217	2025-01-05T14:00:00+00:00
727	R. Nelson	Missing Fixture	Thigh Injury	Fulham	Fulham	36	1208217	2025-01-05T14:00:00+00:00
19480	H. Reed	Missing Fixture	Knee Injury	Fulham	Fulham	36	1208217	2025-01-05T14:00:00+00:00
657	K. Tete	Missing Fixture	Knee Injury	Fulham	Fulham	36	1208217	2025-01-05T14:00:00+00:00
20007	C. Chaplin	Missing Fixture	Knee Injury	Ipswich	Ipswich	57	1208217	2025-01-05T14:00:00+00:00
20167	J. Donacien	Missing Fixture	Ankle Injury	Ipswich	Ipswich	57	1208217	2025-01-05T14:00:00+00:00
8794	G. Hirst	Missing Fixture	Knee Injury	Ipswich	Ipswich	57	1208217	2025-01-05T14:00:00+00:00
19365	C. Ogbene	Missing Fixture	Calf Injury	Ipswich	Ipswich	57	1208217	2025-01-05T14:00:00+00:00
19182	A. Tuanzebe	Missing Fixture	Hamstring Injury	Ipswich	Ipswich	57	1208217	2025-01-05T14:00:00+00:00
2752	M. Luongo	Questionable	Illness	Ipswich	Ipswich	57	1208217	2025-01-05T14:00:00+00:00
284	J. Gomez	Missing Fixture	Hamstring Injury	Liverpool	Liverpool	40	1208218	2025-01-05T16:30:00+00:00
1096	D. Szoboszlai	Missing Fixture	Illness	Liverpool	Liverpool	40	1208218	2025-01-05T16:30:00+00:00
889	V. Lindelof	Missing Fixture	Injury	Manchester United	Man United	33	1208218	2025-01-05T16:30:00+00:00
19220	M. Mount	Missing Fixture	Leg Injury	Manchester United	Man United	33	1208218	2025-01-05T16:30:00+00:00
909	M. Rashford	Missing Fixture	Illness	Manchester United	Man United	33	1208218	2025-01-05T16:30:00+00:00
891	L. Shaw	Missing Fixture	Calf Injury	Manchester United	Man United	33	1208218	2025-01-05T16:30:00+00:00
1165	M. Cunha	Missing Fixture	Suspended	Wolves	Wolves	39	1208222	2025-01-06T20:00:00+00:00
385726	E. Gonzalez	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208222	2025-01-06T20:00:00+00:00
7722	S. Kalajdzic	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208222	2025-01-06T20:00:00+00:00
195717	Y. Mosquera	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208222	2025-01-06T20:00:00+00:00
41606	Toti	Missing Fixture	Thigh Injury	Wolves	Wolves	39	1208222	2025-01-06T20:00:00+00:00
157912	B. Traore	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208222	2025-01-06T20:00:00+00:00
275170	Danilo	Missing Fixture	Ankle Injury	Nottingham Forest	Nott'm Forest	65	1208222	2025-01-06T20:00:00+00:00
22149	I. Sangare	Missing Fixture	Foot Injury	Nottingham Forest	Nott'm Forest	65	1208222	2025-01-06T20:00:00+00:00
1119	K. Ajer	Missing Fixture	Ankle Injury	Brentford	Brentford	55	1208224	2025-01-14T19:30:00+00:00
19362	J. Dasilva	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208224	2025-01-14T19:30:00+00:00
44871	A. Hickey	Missing Fixture	Hamstring Injury	Brentford	Brentford	55	1208224	2025-01-14T19:30:00+00:00
19789	E. Pinnock	Missing Fixture	Thigh Injury	Brentford	Brentford	55	1208224	2025-01-14T19:30:00+00:00
196156	I. Thiago	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208224	2025-01-14T19:30:00+00:00
382925	R. Trevitt	Missing Fixture	Calf Injury	Brentford	Brentford	55	1208224	2025-01-14T19:30:00+00:00
278133	O. Bobb	Missing Fixture	Leg Injury	Manchester City	Man City	50	1208224	2025-01-14T19:30:00+00:00
567	R. Dias	Missing Fixture	Muscle Injury	Manchester City	Man City	50	1208224	2025-01-14T19:30:00+00:00
44	Rodri	Missing Fixture	Knee Injury	Manchester City	Man City	50	1208224	2025-01-14T19:30:00+00:00
626	J. Stones	Missing Fixture	Ankle Injury	Manchester City	Man City	50	1208224	2025-01-14T19:30:00+00:00
95	B. Badiashile	Missing Fixture	Thigh Injury	Chelsea	Chelsea	49	1208230	2025-01-14T19:30:00+00:00
270507	C. Casadei	Missing Fixture	Coach's decision	Chelsea	Chelsea	49	1208230	2025-01-14T19:30:00+00:00
2933	B. Chilwell	Missing Fixture	Coach's decision	Chelsea	Chelsea	49	1208230	2025-01-14T19:30:00+00:00
148099	K. Dewsbury-Hall	Missing Fixture	Knock	Chelsea	Chelsea	49	1208230	2025-01-14T19:30:00+00:00
22094	W. Fofana	Missing Fixture	Muscle Injury	Chelsea	Chelsea	49	1208230	2025-01-14T19:30:00+00:00
329347	O. Kellyman	Missing Fixture	Muscle Injury	Chelsea	Chelsea	49	1208230	2025-01-14T19:30:00+00:00
63577	M. Mudryk	Missing Fixture	Suspended	Chelsea	Chelsea	49	1208230	2025-01-14T19:30:00+00:00
51051	J. Araujo	Missing Fixture	Hamstring Injury	Bournemouth	Bournemouth	35	1208230	2025-01-14T19:30:00+00:00
2273	K. Arrizabalaga	Missing Fixture	Loan agreement	Bournemouth	Bournemouth	35	1208230	2025-01-14T19:30:00+00:00
152856	Evanilson	Missing Fixture	Foot Injury	Bournemouth	Bournemouth	35	1208230	2025-01-14T19:30:00+00:00
304853	A. Scott	Missing Fixture	Knee Injury	Bournemouth	Bournemouth	35	1208230	2025-01-14T19:30:00+00:00
6610	M. Senesi	Missing Fixture	Thigh Injury	Bournemouth	Bournemouth	35	1208230	2025-01-14T19:30:00+00:00
37161	L. Sinisterra	Missing Fixture	Thigh Injury	Bournemouth	Bournemouth	35	1208230	2025-01-14T19:30:00+00:00
18869	A. Smith	Missing Fixture	Leg Injury	Bournemouth	Bournemouth	35	1208230	2025-01-14T19:30:00+00:00
19245	M. Tavernier	Missing Fixture	Thigh Injury	Bournemouth	Bournemouth	35	1208230	2025-01-14T19:30:00+00:00
47499	E. Unal	Missing Fixture	Knee Injury	Bournemouth	Bournemouth	35	1208230	2025-01-14T19:30:00+00:00
18819	M. Antonio	Missing Fixture	Inactive	West Ham	West Ham	48	1208229	2025-01-14T19:30:00+00:00
19428	J. Bowen	Missing Fixture	Broken Leg	West Ham	West Ham	48	1208229	2025-01-14T19:30:00+00:00
25391	N. Fullkrug	Missing Fixture	Leg Injury	West Ham	West Ham	48	1208229	2025-01-14T19:30:00+00:00
138	J. Todibo	Missing Fixture	Injury	West Ham	West Ham	48	1208229	2025-01-14T19:30:00+00:00
37724	C. Summerville	Questionable	Injury	West Ham	West Ham	48	1208229	2025-01-14T19:30:00+00:00
727	R. Nelson	Missing Fixture	Thigh Injury	Fulham	Fulham	36	1208229	2025-01-14T19:30:00+00:00
657	K. Tete	Missing Fixture	Knee Injury	Fulham	Fulham	36	1208229	2025-01-14T19:30:00+00:00
22149	I. Sangare	Missing Fixture	Foot Injury	Nottingham Forest	Nott'm Forest	65	1208228	2025-01-14T20:00:00+00:00
284	J. Gomez	Missing Fixture	Hamstring Injury	Liverpool	Liverpool	40	1208228	2025-01-14T20:00:00+00:00
51617	D. Nunez	Missing Fixture	Yellow Cards	Liverpool	Liverpool	40	1208228	2025-01-14T20:00:00+00:00
138822	A. Broja	Missing Fixture	Ankle Injury	Everton	Everton	45	1208225	2025-01-15T19:30:00+00:00
330412	Chermiti	Missing Fixture	Thigh Injury	Everton	Everton	45	1208225	2025-01-15T19:30:00+00:00
895	J. Garner	Missing Fixture	Lower Back Injury	Everton	Everton	45	1208225	2025-01-15T19:30:00+00:00
284500	T. Iroegbunam	Missing Fixture	Ankle Injury	Everton	Everton	45	1208225	2025-01-15T19:30:00+00:00
18929	D. McNeil	Missing Fixture	Knee Injury	Everton	Everton	45	1208225	2025-01-15T19:30:00+00:00
18758	S. Coleman	Questionable	Calf Injury	Everton	Everton	45	1208225	2025-01-15T19:30:00+00:00
2287	R. Barkley	Missing Fixture	Calf Injury	Aston Villa	Aston Villa	66	1208225	2025-01-15T19:30:00+00:00
19191	J. McGinn	Missing Fixture	Thigh Injury	Aston Villa	Aston Villa	66	1208225	2025-01-15T19:30:00+00:00
46815	P. Torres	Missing Fixture	Foot Injury	Aston Villa	Aston Villa	66	1208225	2025-01-15T19:30:00+00:00
21090	Diego Carlos	Questionable	Ankle Injury	Aston Villa	Aston Villa	66	1208225	2025-01-15T19:30:00+00:00
1135	O. Edouard	Missing Fixture	Loan agreement	Leicester	Leicester	46	1208227	2025-01-15T19:30:00+00:00
303467	I. Fatawu	Missing Fixture	Knee Injury	Leicester	Leicester	46	1208227	2025-01-15T19:30:00+00:00
15870	M. Hermansen	Missing Fixture	Muscle Injury	Leicester	Leicester	46	1208227	2025-01-15T19:30:00+00:00
18786	W. Ndidi	Missing Fixture	Thigh Injury	Leicester	Leicester	46	1208227	2025-01-15T19:30:00+00:00
405905	N. Opoku	Missing Fixture	Broken Leg	Leicester	Leicester	46	1208227	2025-01-15T19:30:00+00:00
18771	R. Pereira	Missing Fixture	Thigh Injury	Leicester	Leicester	46	1208227	2025-01-15T19:30:00+00:00
1440	R. Holding	Missing Fixture	Coach's decision	Crystal Palace	Crystal Palace	52	1208227	2025-01-15T19:30:00+00:00
311157	Matheus Franca	Missing Fixture	Muscle Injury	Crystal Palace	Crystal Palace	52	1208227	2025-01-15T19:30:00+00:00
288102	A. Wharton	Missing Fixture	Groin Injury	Crystal Palace	Crystal Palace	52	1208227	2025-01-15T19:30:00+00:00
18778	H. Barnes	Missing Fixture	Thigh Injury	Newcastle	Newcastle	34	1208231	2025-01-15T19:30:00+00:00
18894	J. Lascelles	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208231	2025-01-15T19:30:00+00:00
18911	N. Pope	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208231	2025-01-15T19:30:00+00:00
2939	C. Wilson	Missing Fixture	Thigh Injury	Newcastle	Newcastle	34	1208231	2025-01-15T19:30:00+00:00
385726	E. Gonzalez	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208231	2025-01-15T19:30:00+00:00
7722	S. Kalajdzic	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208231	2025-01-15T19:30:00+00:00
195717	Y. Mosquera	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208231	2025-01-15T19:30:00+00:00
41606	Toti	Missing Fixture	Thigh Injury	Wolves	Wolves	39	1208231	2025-01-15T19:30:00+00:00
157912	B. Traore	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208231	2025-01-15T19:30:00+00:00
643	Gabriel Jesus	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208223	2025-01-15T20:00:00+00:00
313236	E. Nwaneri	Missing Fixture	Muscle Injury	Arsenal	Arsenal	42	1208223	2025-01-15T20:00:00+00:00
1460	B. Saka	Missing Fixture	Thigh Injury	Arsenal	Arsenal	42	1208223	2025-01-15T20:00:00+00:00
2597	T. Tomiyasu	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208223	2025-01-15T20:00:00+00:00
19959	B. White	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208223	2025-01-15T20:00:00+00:00
157052	R. Calafiori	Questionable	Muscle Injury	Arsenal	Arsenal	42	1208223	2025-01-15T20:00:00+00:00
863	R. Bentancur	Missing Fixture	Concussion	Tottenham	Tottenham	47	1208223	2025-01-15T20:00:00+00:00
164	B. Davies	Missing Fixture	Thigh Injury	Tottenham	Tottenham	47	1208223	2025-01-15T20:00:00+00:00
